date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note
14-06-2023,Jharkhand,Dhanbad,1,CO,150,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Madikeri,1,PM10,23,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Bengaluru,11,"PM10,CO",61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Sagar,1,PM10,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Pratapgarh,1,PM10,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Chhattisgarh,Tumidih,1,PM10,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Maharashtra,Pimpri Chinchwad,2,PM10,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Narnaul,1,PM10,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Himachal Pradesh,Baddi,1,PM10,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Tonk,1,PM10,124,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,West Bengal,Haldia,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Manguraha,1,O3,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Katni,1,PM10,90,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Bhiwani,1,PM10,159,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Chikkamagaluru,1,O3,40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Bettiah,1,PM10,116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Yamunanagar,1,PM10,90,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Ujjain,1,PM2.5,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Dholpur,1,PM10,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Moradabad,6,PM10,148,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Munger,1,PM10,155,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Ajmer,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Dausa,1,PM10,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Kanpur,3,"PM10,CO",128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Sikar,1,PM10,122,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Dharuhera,1,PM10,161,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Delhi,Delhi,37,"PM2.5,PM10",213,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Jhunjhunu,1,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Maharashtra,Akola,1,PM10,78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Belgaum,1,CO,47,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Andhra Pradesh,Visakhapatnam,1,PM10,148,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Arrah,1,PM10,238,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Jaipur,6,PM10,107,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Sikkim,Gangtok,1,SO2,42,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Sonipat,1,PM10,219,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Firozabad,2,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Jaisalmer,1,PM10,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttarakhand,Dehradun,1,PM10,99,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Gujarat,Ahmedabad,6,"PM2.5,PM10",77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Assam,Nagaon,1,O3,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Gorakhpur,1,PM10,177,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Tamil Nadu,Cuddalore,1,PM2.5,15,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Andhra Pradesh,Chittoor,1,PM10,27,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Telangana,Hyderabad,11,PM10,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Chhattisgarh,Raipur,4,NO2,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Mandikhera,1,PM10,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Bulandshahr,1,PM10,142,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Siwan,1,PM10,212,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Maharashtra,Latur,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Mangalore,1,PM10,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Kaithal,1,PM10,139,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Chhattisgarh,Milupara,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Tamil Nadu,Palkalaiperur,1,SO2,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Hubballi,2,CO,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttarakhand,Rishikesh,1,PM10,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Kerala,Kochi,1,CO,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Assam,Guwahati,4,"PM10,O3",62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Ghaziabad,4,PM10,206,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Dharwad,1,PM10,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Bagalkot,1,PM10,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Bikaner,1,PM10,127,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Gujarat,Vatva,1,PM2.5,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Sirohi,1,PM10,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Tamil Nadu,Dindigul,1,SO2,40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Pithampur,1,PM10,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Davanagere,1,O3,79,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Bhopal,3,PM10,78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Lucknow,6,"PM2.5,PM10",198,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Tamil Nadu,Ramanathapuram,1,CO,78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Gaya,3,"PM2.5,PM10",133,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Vrindavan,1,PM10,192,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Gujarat,Ankleshwar,1,O3,92,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Karnataka,Chamarajanagar,1,PM10,45,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Kerala,Kollam,1,PM10,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Rajasthan,Kota,3,"PM2.5,PM10",85,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Mandideep,1,O3,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Bihar,Motihari,1,PM10,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Gujarat,Surat,1,PM2.5,36,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Panipat,1,PM10,176,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Tamil Nadu,Tiruppur,1,PM10,30,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Punjab,Mandi Gobindgarh,1,PM2.5,143,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Rohtak,1,PM2.5,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Tamil Nadu,Ooty,1,SO2,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Andhra Pradesh,Vijayawada,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Uttar Pradesh,Meerut,3,PM10,212,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Singrauli,1,PM10,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Madhya Pradesh,Satna,1,PM10,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,Haryana,Ballabgarh,1,PM10,160,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
14-06-2023,West Bengal,Howrah,3,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tamil Nadu,Dindigul,1,SO2,26,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Yadgir,1,PM10,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Andhra Pradesh,Tirupati,1,PM10,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Bundi,1,PM10,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Tonk,1,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Alwar,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Assam,Guwahati,4,"PM10,SO2",33,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Singrauli,1,PM10,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Jaipur,5,PM10,92,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Ujjain,1,PM2.5,79,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Kalyan,1,O3,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Chhapra,1,PM10,243,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Dholpur,1,PM10,113,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Akola,1,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Hapur,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Damoh,1,PM10,15,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Pali,1,PM10,100,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Narnaul,1,PM10,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Odisha,Brajrajnagar,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Chhattisgarh,Kunjemura,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Kanpur,3,PM10,153,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Jharkhand,Dhanbad,1,CO,151,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tamil Nadu,Palkalaiperur,1,SO2,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Ambala,1,PM10,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Bhiwani,1,PM10,155,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Satna,1,PM10,100,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Mysuru,1,O3,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Barmer,1,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tripura,Agartala,1,PM2.5,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Bidar,1,NH3,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Bengaluru,10,"PM10,CO",50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Odisha,Rairangpur,1,O3,113,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Ajmer,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Andhra Pradesh,Chittoor,1,O3,51,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tamil Nadu,Chennai,7,NO2,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Punjab,Khanna,1,PM10,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Andhra Pradesh,Visakhapatnam,1,PM10,122,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Ramanagara,1,PM10,40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Tumakuru,1,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Hanumangarh,1,PM10,226,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Chhattisgarh,Chhal,1,PM10,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Palwal,1,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Prayagraj,3,PM10,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Bhopal,3,PM10,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Kolhapur,1,PM2.5,34,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Chikkaballapur,1,PM10,38,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Odisha,Baripada,1,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Kerala,Thrissur,1,PM2.5,52,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Araria,1,O3,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Arrah,1,PM10,154,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Ratlam,1,PM10,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Rajgir,1,PM10,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Gujarat,Gandhi Nagar,3,"PM2.5,PM10",63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Bagalkot,1,PM10,46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Dausa,1,PM10,127,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Chhattisgarh,Bilaspur,1,CO,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Raichur,1,PM10,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,West Bengal,Kolkata,7,O3,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Ghaziabad,4,PM10,195,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Munger,1,PM10,175,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Nagaland,Kohima,1,SO2,42,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Pimpri Chinchwad,2,"PM2.5,PM10",86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Yamunanagar,1,PM10,114,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Mandideep,1,O3,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Odisha,Nayagarh,1,PM10,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Hajipur,1,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Bettiah,1,PM10,126,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Aurangabad,2,PM10,99,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tamil Nadu,Gummidipoondi,1,PM10,61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Kerala,Kollam,1,PM10,56,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Mandikhera,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Sikar,1,PM10,107,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tamil Nadu,Ramanathapuram,1,CO,32,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Solapur,3,PM10,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Hubballi,2,"PM10,CO",78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Amravati,2,PM10,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,West Bengal,Howrah,3,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Sangli,1,PM10,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Tamil Nadu,Ooty,1,SO2,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Andhra Pradesh,Vijayawada,1,O3,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Maharashtra,Mumbai,16,"CO,SO2",83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttarakhand,Dehradun,1,PM10,85,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Odisha,Suakati,1,O3,169,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Jhunjhunu,1,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Punjab,Mandi Gobindgarh,1,PM10,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Andhra Pradesh,Anantapur,1,PM10,60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Madhya Pradesh,Maihar,1,PM2.5,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Saharsa,1,O3,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Vrindavan,1,PM10,170,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Banswara,1,CO,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Gurugram,3,PM2.5,252,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Motihari,1,PM10,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Rajasthan,Bhiwadi,1,PM2.5,194,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Gadag,1,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Bihar,Bhagalpur,2,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Lucknow,6,PM2.5,193,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Dharwad,1,PM10,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Vijayapura,1,PM10,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Karnataka,Chikkamagaluru,1,O3,31,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Haryana,Karnal,1,PM10,121,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-06-2023,Uttar Pradesh,Greater Noida,2,PM10,232,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
