date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note
23-02-2025,Tamil Nadu,Dindigul,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Mumbai,23,PM10,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Barmer,1,PM10,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Hajipur,1,PM2.5,200,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Punjab,Patiala,1,PM10,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Maihar,1,CO,44,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Visakhapatnam,1,PM10,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Nagpur,4,PM10,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Nagapattinam,1,O3,35,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Varanasi,4,"PM10,PM2.5,SO2",50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Jodhpur,5,"PM10,O3",120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Ajmer,1,PM10,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Nashik,3,PM10,114,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,West Bengal,Asansol,4,"PM2.5,PM10",123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Agra,6,"PM10,O3",70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Punjab,Khanna,1,PM10,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Gujarat,Gandhi Nagar,3,"PM2.5,PM10",124,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Baghpat,1,PM10,113,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Alwar,1,PM10,60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Khurja,1,PM10,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Kolhapur,1,PM2.5,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Chennai,6,"PM2.5,PM10",63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Kanchipuram,1,PM10,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Ranipet,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Gaya,3,"PM2.5,PM10",116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Rajamahendravaram,1,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Aurangabad,3,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Thanjavur,1,PM10,47,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Udaipur,1,PM10,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Boisar,1,PM10,78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Moradabad,4,PM10,68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tripura,Agartala,1,PM10,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Bhiwandi,1,PM2.5,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Tirumala,1,PM2.5,99,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,West Bengal,Siliguri,1,PM2.5,95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Keonjhar,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Saharsa,1,PM2.5,215,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Gummidipoondi,1,PM2.5,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Mysuru,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Mangalore,1,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Belgaum,1,PM10,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Greater Noida,2,PM10,90,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Malegaon,1,PM2.5,128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Damoh,1,PM10,48,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Dausa,1,PM10,135,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Chamarajanagar,1,PM10,48,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Bhilwara,1,PM2.5,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Bhiwadi,2,"PM2.5,PM10",104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Assam,Nalbari,1,PM10,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Jalgaon,1,PM10,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Indore,4,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Nagaur,1,PM10,92,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Ariyalur,1,PM10,44,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Tiruchirappalli,1,PM10,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,West Bengal,Kolkata,7,"PM2.5,PM10",90,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Haryana,Gurugram,2,PM10,116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Aurangabad,1,PM10,155,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Punjab,Mandi Gobindgarh,1,PM2.5,160,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Bettiah,1,PM10,149,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Tiruppur,1,PM10,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Prayagraj,3,"PM10,SO2",44,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Sagar,2,PM10,75,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Thane,2,PM10,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Jhunjhunu,1,PM10,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Buxar,1,PM2.5,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Mahad,1,PM2.5,122,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Madurai,1,PM10,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Bihar Sharif,1,PM10,127,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Tonk,1,PM10,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Karauli,1,O3,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Chhattisgarh,Milupara,1,PM10,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Chandrapur,2,PM10,97,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Kota,3,"PM2.5,PM10",117,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Begusarai,1,NO2,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Araria,1,PM10,118,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Chittorgarh,1,PM10,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Munger,1,PM10,135,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Tirunelveli,1,CO,40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Nanded,1,PM10,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Jabalpur,3,PM10,61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Tumakuru,1,PM10,183,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Hubballi,1,PM10,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Karwar,1,PM10,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Vijayawada,4,PM2.5,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,West Bengal,Haldia,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Kadapa,1,O3,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,West Bengal,Durgapur,3,"PM10,O3",128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Rairangpur,1,PM2.5,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Tirupati,1,PM2.5,113,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Punjab,Bathinda,1,CO,40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Kerala,Thrissur,1,PM10,52,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Delhi,Delhi,36,PM2.5,144,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Gujarat,Vatva,1,PM2.5,221,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Gujarat,Ahmedabad,7,PM2.5,159,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Angul,1,PM2.5,107,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Kerala,Kollam,1,PM10,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Chhattisgarh,Raipur,4,"PM10,NO2",86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Cuddalore,2,"PM2.5,PM10",46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Muzaffarnagar,1,O3,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Churu,1,PM10,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Kerala,Thiruvananthapuram,2,"PM2.5,PM10",151,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Kanpur,3,"PM10,CO",80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Arrah,1,O3,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Kerala,Eloor,1,PM2.5,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Jhalawar,1,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,West Bengal,Barrackpore,1,PM10,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Sawai Madhopur,1,PM10,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Chhattisgarh,Korba,2,"PM10,NO2",70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Chittoor,1,PM2.5,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Andhra Pradesh,Anantapur,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Sasaram,1,PM2.5,183,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Palkalaiperur,1,PM10,27,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Kalyan,2,PM10,97,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Suakati,1,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Hapur,1,O3,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Balasore,1,PM2.5,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Jhansi,1,PM2.5,39,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Dungarpur,1,PM2.5,162,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Muzaffarpur,3,"PM2.5,O3",138,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Jaisalmer,1,O3,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Bhubaneswar,1,PM10,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Kalaburagi,2,"PM10,CO",60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Ghaziabad,4,"PM10,PM2.5,NO2",95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Bengaluru,9,PM10,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Chhattisgarh,Bilaspur,1,PM10,52,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Dharwad,1,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Pali,1,PM10,133,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Pimpri Chinchwad,4,"PM2.5,PM10",132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Ratlam,1,PM10,143,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Manipur,Imphal,1,SO2,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Vellore,1,PM2.5,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Parbhani,1,PM10,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Belapur,1,PM10,161,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Pune,9,"PM2.5,NO2",131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Telangana,Hyderabad,14,"PM2.5,PM10",103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Shivamogga,1,O3,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Assam,Byrnihat,1,PM2.5,246,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Assam,Nagaon,1,CO,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Meerut,3,"PM10,O3",74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Navi Mumbai,5,"PM2.5,PM10",148,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Latur,1,PM2.5,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Chhattisgarh,Chhal,1,PM2.5,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Sikkim,Gangtok,1,PM2.5,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Assam,Guwahati,3,"PM2.5,PM10",108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Ahmednagar,1,PM10,138,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Brajrajnagar,1,PM10,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Rourkela,3,"PM2.5,PM10",95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttarakhand,Rishikesh,1,PM10,71,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Virudhunagar,1,PM10,51,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Pudukottai,1,PM10,38,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Gujarat,Ankleshwar,1,PM2.5,157,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Dewas,1,PM10,95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Bihar,Kishanganj,1,PM10,138,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Gujarat,Vapi,1,PM2.5,116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttar Pradesh,Gorakhpur,1,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Himachal Pradesh,Baddi,1,PM2.5,181,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Pratapgarh,1,PM10,117,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Talcher,1,PM2.5,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Badlapur,1,PM10,126,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Karnataka,Udupi,1,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Maharashtra,Akola,1,PM10,95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Bundi,1,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Coimbatore,2,"PM2.5,PM10",68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Rajasthan,Bharatpur,1,O3,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Uttarakhand,Dehradun,1,PM2.5,100,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Salem,1,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Assam,Sivasagar,1,PM10,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Thoothukudi,1,PM10,41,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Madhya Pradesh,Mandideep,1,PM10,230,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Tamil Nadu,Ramanathapuram,1,PM10,32,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
23-02-2025,Odisha,Byasanagar,1,PM10,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
