date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note
30-10-2023,Maharashtra,Amravati,2,O3,150,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Hanumangarh,1,PM10,428,Severe,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Dausa,1,PM10,188,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Baran,1,O3,171,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Andhra Pradesh,Kadapa,1,PM2.5,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Gujarat,Surat,1,PM2.5,207,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Punjab,Bathinda,1,PM2.5,381,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Assam,Guwahati,3,PM2.5,78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Punjab,Amritsar,1,PM2.5,195,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,West Bengal,Durgapur,1,PM2.5,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Jhunjhunu,1,PM10,151,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Gadag,1,CO,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Damoh,1,PM10,39,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Nashik,3,"PM2.5,PM10",132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Belapur,1,PM10,129,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Katni,1,PM10,189,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Tamil Nadu,Ramanathapuram,1,CO,21,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Odisha,Baripada,1,PM2.5,150,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Bharatpur,1,PM2.5,208,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Davanagere,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Puducherry,Puducherry,1,CO,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,West Bengal,Howrah,2,"PM2.5,PM10",146,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Aurangabad,1,PM10,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Samastipur,1,PM2.5,183,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Madikeri,1,PM2.5,34,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Delhi,Delhi,38,"PM2.5,PM10",347,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Satna,1,PM10,156,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Parbhani,1,PM10,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Gujarat,Ankleshwar,1,PM2.5,195,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Manguraha,1,PM10,48,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Kalaburagi,1,PM10,150,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Vijayapura,1,PM10,39,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Dharwad,1,CO,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Assam,Sivasagar,1,PM10,47,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Telangana,Hyderabad,11,"PM2.5,PM10",99,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Bahadurgarh,1,PM10,362,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Gorakhpur,1,PM2.5,194,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Solapur,3,"PM2.5,PM10",171,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Gurugram,4,PM2.5,203,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Sikkim,Gangtok,1,SO2,57,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Patna,6,"PM2.5,PM10",216,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Bhiwadi,1,PM10,246,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Ratlam,1,PM10,158,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Andhra Pradesh,Vijayawada,3,"CO,O3",73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Bundi,1,O3,239,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Pune,7,"PM2.5,PM10",154,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Sikar,1,PM10,138,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Purnia,1,PM2.5,294,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Assam,Nalbari,1,PM2.5,115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,West Bengal,Haldia,1,PM10,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Singrauli,1,PM2.5,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Badlapur,1,PM10,233,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Assam,Silchar,1,CO,36,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Greater Noida,2,PM2.5,336,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Kolhapur,2,PM10,133,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Sirohi,1,O3,121,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Chhattisgarh,Bilaspur,1,PM10,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Punjab,Rupnagar,1,PM2.5,228,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Bihar Sharif,1,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Hajipur,1,PM10,148,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Dewas,1,PM10,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Punjab,Jalandhar,1,PM2.5,181,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Chandrapur,1,PM2.5,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Tripura,Agartala,1,PM2.5,166,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Kaithal,1,PM2.5,332,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Latur,1,O3,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Barmer,1,PM10,107,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Odisha,Keonjhar,1,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,West Bengal,Kolkata,7,PM2.5,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Ulhasnagar,1,PM2.5,183,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Punjab,Khanna,1,PM2.5,138,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Chikkamagaluru,1,CO,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Firozabad,2,PM2.5,160,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Kishanganj,1,PM2.5,169,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Tamil Nadu,Cuddalore,1,PM2.5,24,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Chhattisgarh,Korba,2,O3,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Hubballi,2,PM10,71,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Chamarajanagar,1,PM10,43,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Ghaziabad,4,"PM2.5,PM10",272,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Andhra Pradesh,Rajamahendravaram,1,PM2.5,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Meerut,3,PM2.5,251,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Jalgaon,1,PM2.5,240,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Rohtak,1,PM2.5,314,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Faridabad,3,"PM2.5,PM10",300,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttarakhand,Rishikesh,1,PM10,56,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Hapur,1,PM2.5,266,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Panipat,1,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Bidar,1,PM2.5,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Palwal,1,PM10,118,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Araria,1,PM2.5,220,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Karnataka,Koppal,1,CO,68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Varanasi,4,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Manesar,1,PM2.5,230,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Mizoram,Aizawl,1,PM10,32,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Jaisalmer,1,PM10,135,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Moradabad,6,PM2.5,166,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Chhattisgarh,Milupara,1,O3,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Kanpur,4,PM2.5,192,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Tamil Nadu,Gummidipoondi,1,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Jabalpur,2,PM10,95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Madhya Pradesh,Indore,1,PM2.5,186,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Yamunanagar,1,PM10,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Chittorgarh,1,PM2.5,190,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Kota,3,PM2.5,236,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Muzaffarnagar,1,PM2.5,194,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Mumbai,19,"PM2.5,O3",157,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Fatehabad,1,PM2.5,157,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Maharashtra,Nanded,1,PM2.5,210,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Katihar,1,PM2.5,237,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Sri Ganganagar,1,PM2.5,368,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Odisha,Rourkela,3,PM10,85,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Udaipur,1,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Rajasthan,Rajsamand,1,PM2.5,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Sasaram,1,PM2.5,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Uttar Pradesh,Baghpat,1,PM2.5,244,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Gujarat,Gandhi Nagar,2,PM2.5,140,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Chhattisgarh,Bhilai,3,"PM2.5,PM10",94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Haryana,Charkhi Dadri,1,PM2.5,269,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
30-10-2023,Bihar,Chhapra,1,PM2.5,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Jind,1,PM2.5,354,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Assam,Guwahati,3,PM2.5,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Punjab,Khanna,1,PM10,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Maharashtra,Parbhani,1,PM2.5,143,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Maharashtra,Thane,2,PM10,192,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Madhya Pradesh,Jabalpur,2,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Maharashtra,Jalgaon,1,PM2.5,202,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Mizoram,Aizawl,1,PM10,31,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Chhattisgarh,Milupara,1,O3,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Uttar Pradesh,Bulandshahr,1,PM2.5,172,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Odisha,Tensa,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Maharashtra,Kalyan,1,PM10,149,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Chhattisgarh,Kunjemura,1,PM10,151,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Karnal,1,PM2.5,278,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Madhya Pradesh,Maihar,1,PM2.5,75,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Hubballi,2,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Bihar,Katihar,1,PM2.5,253,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Maharashtra,Badlapur,1,PM10,225,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Rajasthan,Sawai Madhopur,1,PM2.5,133,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Rajasthan,Jaipur,6,"PM2.5,PM10",226,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Andhra Pradesh,Visakhapatnam,1,PM2.5,198,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Uttar Pradesh,Kanpur,4,O3,192,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Madhya Pradesh,Mandideep,1,PM2.5,233,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Bahadurgarh,1,PM2.5,348,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Sonipat,1,PM10,367,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Assam,Sivasagar,1,PM10,38,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Uttar Pradesh,Lucknow,6,PM2.5,200,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Maharashtra,Mumbai,18,"PM2.5,PM10",152,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Rajasthan,Jodhpur,4,PM10,190,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Assam,Nalbari,1,PM2.5,162,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Madhya Pradesh,Ratlam,1,PM10,149,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Tripura,Agartala,1,PM2.5,288,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Chandigarh,Chandigarh,3,"PM10,O3",152,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Tumakuru,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Rajasthan,Jhunjhunu,1,PM10,161,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Odisha,Nayagarh,1,PM10,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Yadgir,1,PM10,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Bihar,Siwan,1,PM10,115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Punjab,Bathinda,1,PM2.5,328,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Koppal,1,CO,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Kerala,Eloor,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Rajasthan,Pratapgarh,1,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Gujarat,Ahmedabad,7,"PM2.5,PM10",115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Kerala,Thiruvananthapuram,2,"PM2.5,PM10",66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Chhattisgarh,Tumidih,1,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Jharkhand,Dhanbad,1,NO2,303,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Madhya Pradesh,Pithampur,1,PM10,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Vijayapura,1,PM10,38,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Tamil Nadu,Hosur,1,PM10,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Punjab,Amritsar,1,PM2.5,134,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Faridabad,4,"PM2.5,PM10",309,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Uttar Pradesh,Firozabad,1,PM2.5,155,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Charkhi Dadri,1,PM2.5,232,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Kerala,Thrissur,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Tamil Nadu,Gummidipoondi,1,PM2.5,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Bihar,Purnia,1,PM2.5,284,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Haryana,Kaithal,1,PM2.5,380,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Mangalore,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Bihar,Samastipur,1,PM2.5,171,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Andhra Pradesh,Vijayawada,3,"PM2.5,O3",73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Bihar,Arrah,1,PM2.5,182,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
29-10-2023,Karnataka,Haveri,1,PM10,100,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
